id,url,label,title,created_time,last_activity_date
71222785,https://stackoverflow.com/questions/71222785/change-in-coordinate-density-for-np-meshgrid-in-matplotlib,"['python', 'numpy', 'matplotlib']",Change in coordinate density for np.meshgrid() in matplotlib,2022-02-22 22:08:48,2022-02-23 04:34:26
55788696,https://stackoverflow.com/questions/55788696/federated-learning-with-tensorflowjs,"['tensorflow', 'tensorflow.js']",Federated learning with tensorflowjs,2019-04-22 11:07:58,2021-07-27 10:12:28
67120561,https://stackoverflow.com/questions/67120561/does-chromium-have-federated-learning-of-cohorts-floc,"['google-chrome', 'browser', 'chromium', 'privacy']",Does Chromium have &quot;Federated Learning of Cohorts&quot; (FLoC)?,2021-04-16 15:03:25,2021-04-19 21:52:43
62694286,https://stackoverflow.com/questions/62694286/tff-how-can-i-change-the-evaluation-function-of-federated-learning,['tensorflow-federated'],TFF: How Can I change the evaluation function of Federated learning,2020-07-02 18:29:48,2020-07-03 22:51:54
72514941,https://stackoverflow.com/questions/72514941/train-local-model-with-svm-instead-of-nn-in-federated-learning,"['python', 'tensorflow', 'keras', 'tensorflow-federated']",Train local model with SVM instead of NN in federated learning,2022-06-06 16:26:56,2022-06-09 00:04:49
71822452,https://stackoverflow.com/questions/71822452/epochs-vs-rounds-in-federated-learning,"['python', 'tensorflow', 'google-colaboratory', 'tensorflow-federated']",Epochs vs Rounds in federated learning,2022-04-11 11:32:38,2022-04-12 04:58:24
71672074,https://stackoverflow.com/questions/71672074/tff-evaluating-the-federated-learning-model-and-got-a-large-increase-of-loss-va,"['python', 'tensorflow', 'tensorflow-federated']",TFF: evaluating the federated learning model and got a large increase of loss value,2022-03-30 13:44:54,2022-03-30 15:42:53
59675104,https://stackoverflow.com/questions/59675104/does-tensorflow-lite-support-on-device-training-at-now,['tensorflow-lite'],Does tensorflow lite support on device training at now,2020-01-10 11:19:25,2021-05-05 23:29:46
62439765,https://stackoverflow.com/questions/62439765/tensor-flow-model-saving-and-calculating-average-of-models,"['python', 'tensorflow', 'deep-learning', 'nlp', 'bert-language-model']",Tensor flow Model saving and Calculating Average of Models,2020-06-18 07:06:23,2021-04-19 18:08:30
71898178,https://stackoverflow.com/questions/71898178/use-tff-learning-build-federated-evaluation-for-multiple-rounds,"['python', 'tensorflow', 'tensorflow-federated']",Use tff.learning.build_federated_evaluation for multiple rounds,2022-04-17 07:24:04,2022-04-21 20:39:24
71615089,https://stackoverflow.com/questions/71615089/valueerror-num-samples-should-be-a-positive-integer-value-but-got-num-samples,"['python', 'deep-learning', 'path', 'pytorch', 'dataset']","ValueError: num_samples should be a positive integer value, but got num_samples=0",2022-03-25 18:00:23,2022-04-14 16:52:24
69464111,https://stackoverflow.com/questions/69464111/how-to-create-a-federated-model-lstm-for-stock-prediction-in-python,"['python', 'machine-learning', 'tensorflow-federated']",how to create a federated model lstm for stock prediction in python,2021-10-06 18:34:31,2021-11-15 22:18:20
68424157,https://stackoverflow.com/questions/68424157/how-to-get-rid-of-placementsserver-or-clients-so-that-i-can-transform-float32,['tensorflow-federated'],How to get rid of placements(SERVER or CLIENTS) so that I can transform float32@SERVER to float32?,2021-07-18 04:44:55,2021-07-18 20:42:21
68104098,https://stackoverflow.com/questions/68104098/flipping-the-labels-of-a-tf-dataset,"['tensorflow', 'tensorflow-federated']",Flipping the labels of a TF dataset,2021-06-24 00:51:22,2021-06-24 01:24:58
66472157,https://stackoverflow.com/questions/66472157/federated-averaging-implementation-in-python,"['python', 'machine-learning', 'artificial-intelligence', 'conv-neural-network', 'tensorflow-federated']",Federated averaging implementation in python,2021-03-04 17:27:37,2021-07-16 23:11:46
65976605,https://stackoverflow.com/questions/65976605/pytorch-creating-federated-cifar-10-dataset,"['python', 'neural-network', 'pytorch']",PyTorch - Creating Federated CIFAR-10 Dataset,2021-01-31 15:09:42,2021-02-01 00:31:42
64959332,https://stackoverflow.com/questions/64959332/how-to-write-a-proper-dataset-fn-in-tff-simulation-fileperuserclientdata,"['python', 'tensorflow', 'tensorflow-federated']",How to write a proper dataset_fn in tff.simulation.FilePerUserClientData?,2020-11-23 04:42:11,2020-11-26 06:19:23
60982530,https://stackoverflow.com/questions/60982530/valueerror-tensorcnn-conv2d-kernel0-shape-dtype-resource-must-be-from,"['tensorflow', 'keras', 'deep-learning', 'conv-neural-network', 'tensorflow-federated']","ValueError: Tensor(&quot;cnn/conv2d/kernel:0&quot;, shape=(), dtype=resource) must be from the same graph as Tensor(&quot;Placeholder:0&quot;, shape=(), dtype=variant)",2020-04-02 08:37:48,2020-04-05 04:14:43
60265798,https://stackoverflow.com/questions/60265798/tff-how-define-tff-simulation-clientdata-from-clients-and-fn-function,['tensorflow-federated'],TFF: How define tff.simulation.ClientData.from_clients_and_fn Function?,2020-02-17 23:37:41,2020-02-19 04:28:01
70977755,https://stackoverflow.com/questions/70977755/could-not-find-a-version-that-satisfies-the-requirement-tensorflow-python3-9-6,"['macos', 'tensorflow', 'pip']",Could not find a version that satisfies the requirement tensorflow - python3.9 64bit,2022-02-04 04:19:00,2022-04-20 15:52:46
64714113,https://stackoverflow.com/questions/64714113/difference-between-tff-learning-from-compiled-keras-model-and-tff-learning-from,['tensorflow-federated'],difference between tff.learning.from_compiled_keras_model and tff.learning.from_keras_model,2020-11-06 19:48:57,2020-11-07 10:42:49
68436038,https://stackoverflow.com/questions/68436038/clipping-of-clients-updates-in-dp-fedavg,['tensorflow-federated'],Clipping of clients&#39; updates in DP-FedAvg,2021-07-19 14:33:25,2021-07-19 18:46:17
69335892,https://stackoverflow.com/questions/69335892/keyerror-0-tff-strange-error-in-multi-outputs-model,"['python', 'tensorflow', 'tensorflow-federated']","KeyError: 0, TFF strange error in multi-outputs model",2021-09-26 22:30:05,2021-09-27 04:51:01
57381329,https://stackoverflow.com/questions/57381329/expected-a-callable-found-non-callable-tensorflow-federated-python-learning-mod,"['tensorflow', 'tensorflow-federated']","Expected a callable, found non-callable tensorflow_federated.python.learning.model_utils.EnhancedTrainableModel
",2019-08-07 01:35:03,2019-08-07 06:43:55
67147951,https://stackoverflow.com/questions/67147951/tensorflow-federated-python-simulation-has-no-attribute-fromtensorslicesclien,"['tensorflow', 'tensorflow-federated']",tensorflow_federated.python.simulation' has no attribute 'FromTensorSlicesClientData' when using tff-nightly,2021-04-18 19:22:17,2021-08-05 21:17:51
69325272,https://stackoverflow.com/questions/69325272/tff-runtimeerror-attempting-to-capture-an-eagertensor-without-building-a-functi,"['python', 'tensorflow', 'tensorflow-federated']",TFF RuntimeError: Attempting to capture an EagerTensor without building a function,2021-09-25 18:29:55,2021-09-26 02:14:40
