url,additions,deletions,total,changed_files,hunks,functions,hunks_dict
https://github.com/Spider101/Visual-Semantic-Alignments/commit/fc0651abcfb3b7e4b2b6ba031b1818e8f9121284#diff-32c4f9c46df32f9c48552fb5cfe05b40L39,21,16,37,2,12,"{'num': 2, 'function': {'model_utils.py': ['encode_text'], 'model_zoo.py': ['full_model']}}","{'add': {1: 7, 2: 3, 5: 2}, 'del': {1: 8, 4: 2}}"
https://github.com/dishen12/keras_frcnn/commit/d91c0adc5ccd34f6e346fdeddc0a2ce7085a4ffb#diff-e6a7b3106dfe902111904c8247aa8f26L18,133,122,255,10,107,"{'num': 17, 'function': {'keras_frcnn/FixedBatchNormalization.py': ['__init__'], 'keras_frcnn/RoiPoolingConv.py': ['get_output_shape_for'], 'keras_frcnn/config.py': ['__init__'], 'keras_frcnn/data_generators.py': ['get_anchor_gt', 'get_img_output_length'], 'keras_frcnn/losses.py': ['rpn_loss_cls', 'rpn_loss_regr', 'class_loss_cls', 'class_loss_regr'], 'keras_frcnn/resnet.py': ['classifier_layers', 'identity_block', 'conv_block', 'classifier', 'nn_base', 'conv_block_td'], 'keras_frcnn/roi_helpers.py': ['rpn_to_roi'], 'train_frcnn.py': []}}","{'add': {1: 65, 2: 13, 3: 5, 4: 4, 5: 1, 7: 1}, 'del': {1: 65, 2: 17, 5: 1, 3: 5, 4: 1}}"
https://github.com/naykun/TF_PG_GANS/commit/efc6c3681587319c72e0e867b2b0e673aa018c17#diff-9057176c29d3b5356b21282065311c0eL35,80,36,116,2,34,"{'num': 6, 'function': {'Tensorflow-progressive_growing_of_gans/layers.py': ['call', 'build', '__init__'], 'Tensorflow-progressive_growing_of_gans/model.py': ['Discriminator', 'Generator', 'G_convblock']}}","{'add': {1: 26, 2: 5, 7: 1, 37: 1}, 'del': {1: 24, 2: 5, 3: 1}}"
https://github.com/dhkim0225/keras-image-segmentation/commit/992685cde39c3d53ea881d22b9cb26e84963d4bb#diff-e912d89a2f9b4ff3565ea4de391e7fe8L59,10,9,19,1,4,"{'num': 1, 'function': {'dataset_parser/generator.py': ['data_generator']}}","{'add': {3: 1, 4: 1, 1: 1, 2: 1}, 'del': {2: 2, 4: 1, 1: 1}}"
https://github.com/taashi-s/UNet_Keras/commit/b1b6d938bdd7a3e30f3d1fa58009f4850cbc2958#diff-0c81b9c94c68ea34c497c1fa52daee56L45,8,4,12,2,4,"{'num': 2, 'function': {'src/main.py': ['train'], 'src/unet.py': ['__init__']}}","{'add': {1: 3, 5: 1}, 'del': {1: 2, 2: 1}}"
https://github.com/luoyetx/Joint-Face-Detection-and-Alignment/commit/dd82b3620c97963e949728c4033020a311162892#diff-59ec651942b14b763ec6a23950a6d7a5R42,68,38,106,7,28,"{'num': 9, 'function': {'demo.py': ['main', 'gen'], 'fddb.py': ['main'], 'jfda/config.py': [], 'jfda/detector.py': ['detect', '__init__'], 'jfda/minibatch.py': ['_make_transform'], 'jfda/prepare.py': ['proposal'], 'jfda/train.py': ['__init__']}}","{'add': {9: 1, 1: 10, 2: 4, 3: 4, 8: 1, 6: 1, 4: 1, 7: 2, 5: 3}, 'del': {12: 1, 2: 3, 1: 12, 3: 1, 5: 1}}"
https://github.com/tidsp/caffe-jacinto-models/commit/1cd3e10923b80d54b321e94b123463e716b87b82#diff-ca6ed6a862cab567f774028aba6a4d27R743,8,2,10,2,3,"{'num': 2, 'function': {'scripts/models/image_object_detection.py': ['main'], 'scripts/models/jacintonet_v2.py': ['ssdJacintoNetV2']}}","{'add': {1: 1, 3: 1, 4: 1}, 'del': {1: 2}}"
https://github.com/hashware/pytorch-caffe-darknet-convert_20171216/commit/0fcec18516a753cee1ab85ff8ea031ac47974d43,7,2,9,1,6,"{'num': 1, 'function': {'caffe2darknet.py': 'caffe2darknet'}}","{'add': {2: 1, 1: 5}, 'del': {1: 2}}"
https://github.com/samarth-robo/python/commit/58ff0ccb899e21b9d6db1200646aa1700408cd0c#diff-ffe30baf1cf91116c06216f41b6e6e04R72,11,5,16,1,6,"{'num': 3, 'function': {'net_generators/resnet.py': ['resnet50', 'resnet_block', 'resnet_cbsr_block']}}","{'add': {2: 3, 1: 2, 3: 1}, 'del': {2: 1, 1: 3}}"
https://github.com/tsurumeso/waifu2x-chainer/commit/4630c3c7d27df63d3ebc9e1a527476abbbf598df#diff-16caf87901002ed3074fb993bf89fca0L46,22,9,31,1,7,"{'num': 2, 'function': {'waifu2x.py': ['load_models', 'denoise_image']}}","{'add': {2: 2, 1: 1, 3: 1, 6: 1, 4: 2}, 'del': {2: 4, 1: 1}}"
https://github.com/ashutalewar/caffe_rcnn/commit/30cf0dd587a58744458c7cf2d3ef28e87b22b518#diff-cb1f1bb24caee3e1aae7ae34d152f95cL121,34,34,68,2,16,"{'num': 5, 'function': {'datasets/imdb.py': ['image_path_at', 'default_roidb'], 'datasets/pascal_voc.py': ['_load_pascal_annotation', '_load_selective_search_roidb', '__init__']}}","{'add': {6: 2, 2: 2, 3: 5, 1: 4}, 'del': {17: 1, 3: 2, 1: 5, 2: 1, 4: 1}}"
https://github.com/frombeijingwithlove/dlcv_for_beginners/commit/d8ffe4b12652e115b81fc7d1b3ae11b608be14d8#diff-1ac348a8ce9c990132ce9e65e8c8915eR183,13,3,16,2,5,"{'num': 2, 'function': {'random_bonus/unet_segmentation/argparser.py': ['parse_args'], 'random_bonus/unet_segmentation/main.py': ['test']}}","{'add': {3: 2, 1: 1, 4: 1, 2: 1}, 'del': {2: 1, 1: 1}}"
https://github.com/tsurumeso/waifu2x-chainer/commit/36f4a4240324d29bcd579b6ed95ac45b74301501#diff-e44f4a60e89e820dde9bb27afa634965R107,19,19,38,2,13,"{'num': 2, 'function': {'lib/dataset_sampler.py': ['_init_process'], 'train.py': ['train']}}","{'add': {1: 8, 4: 1, 3: 1, 2: 2}, 'del': {1: 6, 2: 5, 3: 1}}"
https://github.com/luhaofang/tripletloss/commit/cd6159071ecf8eaa193469dfb736d66bc56563b9,3,3,6,1,1,"{'num': 1, 'function': {'layer/tripletlayer.py': ['backward']}}","{'add': {3: 1}, 'del': {3: 1}}"
https://github.com/lvpengyuan/masktextspotter.caffe2/commit/63551a64cbff7fb1ff776b53648c4603fa00f0ae,53,26,79,3,11,"{'num': 5, 'function': {'lib/roi_data/mask_rcnn.py': ['_expand_to_class_specific_mask_targets', 'add_charmask_rcnn_blobs', '_visu_char_map'], 'lib/roi_data/rpn.py': ['add_rpn_blobs'], 'lib/utils/segms.py': ['polys_to_mask_wrt_box_rec']}}","{'add': {1: 4, 9: 1, 7: 2, 19: 1, 4: 2}, 'del': {1: 5, 6: 1, 4: 2, 7: 1}}"
https://github.com/DensityCo/pytorch2caffe/commit/3d6e4ec85c362c912f3ecc046151bcb658854f6a,8,2,10,1,2,"{'num': 2, 'function': {'darknet.py': ['save_shrink_model', 'save_weights']}}","{'add': {4: 2}, 'del': {1: 2}}"
https://github.com/autorope/donkeycar/commit/255de63,1,1,2,1,1,"{'num': 1, 'function': {'donkeycar/templates/donkey2.py': ['train']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/pyro-ppl/pyro/pull/286,6,0,6,1,1,"{'num': 1, 'function': {'pyro/poutine/trace.py': ['batch_log_pdf']}}","{'add': {6: 1}, 'del': {}}"
