url,additions,deletions,total,changed_files,hunks,functions,hunks_dict
https://github.com/FederatedAI/FATE/pull/2097,1,1,2,1,1,"{'num': 1, 'function': {'python/fate_client/pipeline/backend/config.py': []}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/2060,14,9,23,3,3,"{'num': 7, 'function': {'python/fate_flow/operation/task_executor.py': ['run_task'], 'python/fate_flow/scheduler/dag_scheduler.py': ['calculate_job_status', 'schedule_running_job', 'start_job', 'rerun_job', 'schedule_canceled_jobs'], 'python/fate_flow/components/reader.py': ['run']}}","{'add': {13: 1, 1: 1}, 'del': {7: 1, 1: 2}}"
https://github.com/FederatedAI/FATE/pull/1961,5,1,6,1,1,"{'num': 1, 'function': {'python/federatedml/ensemble/basic_algorithms/decision_tree/hetero/hetero_fast_decision_tree_host.py': ['host_local_assign_instances_to_new_node']}}","{'add': {5: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1918,25,7,32,2,7,"{'num': 4, 'function': {'python/federatedml/evaluation/evaluation.py': ['__save_curve_meta', '__save_roc_curve', '__save_pr_curve'], 'python/federatedml/evaluation/metric_interface.py': []}}","{'add': {16: 1, 2: 1, 1: 2, 5: 1}, 'del': {2: 3, 1: 1}}"
https://github.com/FederatedAI/FATE/pull/1910,4,4,8,2,4,"{'num': 4, 'function': {'federatedml/ensemble/basic_algorithms/decision_tree/hetero/hetero_decision_tree_guest.py': ['find_best_split_guest_and_host', 'federated_find_split', 'find_host_split'], 'federatedml/ensemble/basic_algorithms/decision_tree/tree_core/splitter.py': ['find_split_single_histogram_guest']}}","{'add': {1: 4}, 'del': {1: 4}}"
https://github.com/FederatedAI/FATE/pull/1855,25,18,43,6,13,"{'num': 8, 'function': {'fate_arch/abc/_computing.py': ['mapValues'], 'fate_arch/computing/eggroll/_table.py': ['applyPartitions', 'mapPartitions'], 'fate_arch/computing/spark/_table.py': ['mapValues'], 'fate_arch/computing/standalone/_table.py': ['applyPartitions'], 'fate_arch/standalone/_standalone.py': ['_generator_from_cursor', 'flatMap'], 'federatedml/secureprotol/spdz/utils/random_utils.py': ['urand_tensor']}}","{'add': {1: 9, 7: 1, 2: 1, 4: 1, 3: 1}, 'del': {1: 10, 2: 1, 6: 1}}"
https://github.com/FederatedAI/FATE/pull/1781,2,2,4,2,2,"{'num': 2, 'function': {'examples/pipeline/data_split/pipeline-hetero-data-split-multi-model.py': ['main'], 'examples/pipeline/data_split/pipeline-hetero-data-split.py': ['main']}}","{'add': {1: 2}, 'del': {1: 2}}"
https://github.com/FederatedAI/FATE/pull/1757,1,1,2,1,1,"{'num': 1, 'function': {'federatedml/ensemble/boosting/boosting_core/hetero_boosting.py': ['check_label']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1749,22,22,44,3,9,"{'num': 4, 'function': {'federatedml/model_selection/data_split/data_split.py': ['param_validator', 'check_need_transform'], 'federatedml/model_selection/data_split/hetero_data_split.py': ['fit'], 'federatedml/model_selection/data_split/homo_data_split.py': ['fit']}}","{'add': {3: 4, 1: 2, 2: 1, 6: 1}, 'del': {1: 3, 6: 1, 4: 1, 3: 3}}"
https://github.com/FederatedAI/FATE/pull/1746,3,1,4,1,2,"{'num': 1, 'function': {'federatedml/statistic/data_overview.py': ['header_alignment']}}","{'add': {2: 1, 1: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1712,17,14,31,2,11,"{'num': 5, 'function': {'federatedml/nn/homo_nn/enter_point.py': ['_get_param', 'predict', '__build_pytorch_model', '_init_model'], 'federatedml/nn/homo_nn/nn_model.py': ['get_nn_builder']}}","{'add': {4: 1, 2: 3, 1: 7}, 'del': {3: 1, 1: 7, 2: 2}}"
https://github.com/FederatedAI/FATE/pull/1711,27,7,34,2,5,"{'num': 3, 'function': {'fate_arch/federation/transfer_variable/_transfer_variable.py': ['remote', 'get'], 'fate_arch/session/_parties.py': ['all_parties']}}","{'add': {1: 1, 2: 2, 6: 1, 16: 1}, 'del': {4: 1, 1: 1, 2: 1}}"
https://github.com/FederatedAI/FATE/pull/1683,15,15,30,1,9,"{'num': 2, 'function': {'federatedml/local_baseline/local_baseline.py': ['_get_param', 'get_model_summary']}}","{'add': {2: 4, 3: 1, 1: 4}, 'del': {2: 4, 3: 1, 1: 4}}"
https://github.com/FederatedAI/FATE/pull/1650,3,10,13,4,6,"{'num': 4, 'function': {'federatedml/model_selection/stepwise/hetero_stepwise.py': ['predict'], 'federatedml/statistic/data_overview.py': ['header_alignment'], 'pipeline/demo/hetero_stepwise/pipeline-stepwise-lr.py': [], 'federatedml/linear_model/poisson_regression/hetero_poisson_regression/hetero_poisson_guest.py': ['predict']}}","{'add': {1: 3}, 'del': {1: 5, 6: 1}}"
https://github.com/FederatedAI/FATE/pull/1609,11,6,17,7,9,"{'num': 8, 'function': {'federatedml/ensemble/basic_algorithms/decision_tree/hetero/hetero_fast_decision_tree_host.py': ['update_host_side_tree'], 'federatedml/param/boosting_param.py': ['__init__'], 'federatedml/ensemble/basic_algorithms/decision_tree/hetero/hetero_decision_tree_guest.py': ['assign_instances_to_new_node', 'fit'], 'federatedml/ensemble/basic_algorithms/decision_tree/homo/homo_decision_tree_arbiter.py': [], 'federatedml/ensemble/boosting/hetero/hetero_secureboost_host.py': [], 'federatedml/ensemble/boosting/homo/homo_secureboosting_aggregator.py': [], 'federatedml/util/validation_strategy.py': ['handle_precompute_scores']}}","{'add': {1: 7, 2: 2}, 'del': {1: 6}}"
https://github.com/FederatedAI/FATE/pull/1536,1,1,2,1,1,"{'num': 1, 'function': {'federatedml/nn/backend/tf_keras/nn_model.py': ['__init__']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1482,2,1,3,1,1,"{'num': 1, 'function': {'federatedml/statistic/correlation/hetero_pearson.py': ['_get_param']}}","{'add': {2: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1449,5,4,9,1,2,"{'num': 1, 'function': {'fate_flow/manager/tracking_manager.py': ['save_job_info']}}","{'add': {4: 1, 1: 1}, 'del': {3: 1, 1: 1}}"
https://github.com/FederatedAI/FATE/pull/1444,4,1,5,1,1,"{'num': 1, 'function': {'federatedml/evaluation/evaluation.py': []}}","{'add': {4: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1441,11,9,20,2,6,"{'num': 4, 'function': {'federatedml/feature/feature_scale/min_max_scale.py': ['__get_param', '__scale'], 'federatedml/feature/feature_scale/standard_scale.py': ['__get_param', '__scale_with_column_range']}}","{'add': {1: 3, 2: 2, 4: 1}, 'del': {1: 3, 2: 1, 4: 1}}"
https://github.com/FederatedAI/FATE/pull/1436,88,6,94,3,20,"{'num': 14, 'function': {'federatedml/tree/__init__.py': [], 'federatedml/tree/hetero/hetero_decision_tree_host.py': ['sync_data_predicted_by_host', 'sync_predict_data', 'fit', '__init__', 'sync_tree_node_queue', 'sync_node_positions'], 'federatedml/tree/hetero/hetero_secureboosting_tree_host.py': ['sparse_to_array', 'sync_stop_flag', 'fit', '__init__'], 'federatedml/tree/tree_core/fast_feature_histogram.py': ['construct_table', 'break_down_cipher', 'calculate_histogram_matrix']}}","{'add': {1: 4, 6: 1, 2: 2, 9: 1, 16: 1, 4: 3, 3: 1, 20: 1, 14: 1}, 'del': {1: 6}}"
https://github.com/FederatedAI/FATE/pull/1424,15,5,20,1,2,"{'num': 1, 'function': {'federatedml/evaluation/evaluation.py': ['__process_single_value_data']}}","{'add': {14: 1, 1: 1}, 'del': {5: 1}}"
https://github.com/FederatedAI/FATE/pull/1421,15,9,24,4,10,"{'num': 4, 'function': {'federatedml/feature/feature_scale/min_max_scale.py': ['__scale'], 'federatedml/feature/feature_scale/standard_scale.py': ['__scale'], 'federatedml/statistic/intersect/intersect.py': ['_get_schema'], 'federatedml/statistic/intersect/intersect_model.py': ['__share_info']}}","{'add': {1: 8, 5: 1, 2: 1}, 'del': {1: 4, 3: 1, 2: 1}}"
https://github.com/FederatedAI/FATE/pull/1415,49,18,67,3,23,"{'num': 8, 'function': {'federatedml/evaluation/metrics/classification_metric.py': ['compute_metric_from_confusion_mat', 'compute', 'cut_by_index'], 'federatedml/evaluation/evaluation.py': ['evaluate_metrics', 'callback_metric_data'], 'federatedml/evaluation/metric_interface.py': ['f1_score', 'quantile_pr', 'psi']}}","{'add': {3: 3, 2: 2, 4: 3, 7: 1, 1: 8, 9: 1}, 'del': {3: 1, 4: 1, 1: 11}}"
https://github.com/FederatedAI/FATE/pull/1411,7,2,9,1,1,"{'num': 1, 'function': {'federatedml/local_baseline/local_baseline.py': ['predict']}}","{'add': {7: 1}, 'del': {2: 1}}"
https://github.com/FederatedAI/FATE/pull/1342,2,2,4,2,3,"{'num': 2, 'function': {'federatedml/secureprotol/affine.py': ['generate_keypair'], 'federatedml/secureprotol/iterative_affine.py': ['generate_keypair']}}","{'add': {1: 2}, 'del': {1: 2}}"
https://github.com/FederatedAI/FATE/pull/1200,24,2,26,3,4,"{'num': 4, 'function': {'arch/api/federation.py': ['local_party'], 'federatedml/statistic/correlation/hetero_pearson.py': ['fit', '__init__'], 'federatedml/transfer_variable/base_transfer_variable.py': []}}","{'add': {4: 2, 15: 1, 1: 1}, 'del': {1: 2}}"
https://github.com/FederatedAI/FATE/pull/1197,1,1,2,1,1,"{'num': 1, 'function': {'arch/api/table/pyspark/table_impl.py': []}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/FederatedAI/FATE/pull/1180,5,3,8,1,2,"{'num': 1, 'function': {'federatedml/tree/hetero_decision_tree_guest.py': ['federated_find_split']}}","{'add': {4: 1, 1: 1}, 'del': {2: 1, 1: 1}}"
https://github.com/FederatedAI/FATE/pull/1118,25,3,28,8,12,"{'num': 13, 'function': {'federatedml/linear_model/linear_model_base.py': ['_get_param', '__init__', '_abnormal_detection', 'cross_validation', 'export_model'], 'federatedml/linear_model/base_linear_model_arbiter.py': ['fit'], 'federatedml/linear_model/linear_regression/hetero_linear_regression/hetero_linr_guest.py': ['fit'], 'federatedml/linear_model/linear_regression/hetero_linear_regression/hetero_linr_host.py': ['fit'], 'federatedml/linear_model/logistic_regression/hetero_logistic_regression/hetero_lr_guest.py': ['fit_binary', 'predict'], 'federatedml/linear_model/logistic_regression/hetero_logistic_regression/hetero_lr_host.py': ['fit_binary'], 'federatedml/linear_model/poisson_regression/hetero_poisson_regression/hetero_poisson_guest.py': ['fit'], 'federatedml/linear_model/poisson_regression/hetero_poisson_regression/hetero_poisson_host.py': ['fit']}}","{'add': {1: 2, 4: 1, 3: 3, 2: 5}, 'del': {2: 1, 1: 1}}"
https://github.com/FederatedAI/FATE/pull/1116,0,15,15,1,2,"{'num': 2, 'function': {'federatedml/statistic/union/union.py': ['fit', '_init_model']}}","{'add': {}, 'del': {13: 1, 2: 1}}"
https://github.com/tensorflow/federated/pull/1597,2,2,4,1,2,"{'num': 1, 'function': {'tensorflow_federated/python/simulation/baselines/emnist/char_recognition_tasks.py': ['_get_character_recognition_model']}}","{'add': {1: 2}, 'del': {1: 2}}"
https://github.com/tensorflow/federated/pull/1423,1,1,2,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/learning/learning_process.py': ['initialize']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/tensorflow/federated/pull/807,4,2,6,2,2,"{'num': 2, 'function': {'tensorflow_federated/python/core/impl/executors/composing_executor.py': ['create_call'], 'tensorflow_federated/python/core/impl/executors/federating_executor.py': ['create_call']}}","{'add': {2: 2}, 'del': {1: 2}}"
https://github.com/tensorflow/federated/pull/667,24,2,26,2,9,"{'num': 6, 'function': {'tensorflow_federated/python/core/impl/executor_service.py': ['CreateSelection', 'CreateTuple', 'Compute', 'CreateValue', 'CreateCall'], 'tensorflow_federated/python/core/impl/executor_service_utils.py': ['serialize_tensor_value']}}","{'add': {1: 7, 3: 1, 14: 1}, 'del': {2: 1}}"
https://github.com/tensorflow/federated/pull/640,54,22,76,2,11,"{'num': 4, 'function': {'tensorflow_federated/python/core/impl/federated_executor.py': ['type_signature'], 'tensorflow_federated/python/core/impl/lambda_executor.py': ['_evaluate', '_delegate', 'type_signature']}}","{'add': {1: 4, 4: 2, 2: 1, 5: 1, 14: 1, 21: 1}, 'del': {1: 3, 2: 1, 10: 1, 3: 1, 4: 1}}"
https://github.com/tensorflow/federated/pull/591,5,4,9,2,5,"{'num': 4, 'function': {'tensorflow_federated/python/core/impl/eager_executor.py': ['embed_tensorflow_computation'], 'tensorflow_federated/python/tensorflow_libs/graph_merge.py': ['compose_graph_specs', '_concat_graphs', '__init__']}}","{'add': {1: 5}, 'del': {1: 4}}"
https://github.com/tensorflow/federated/pull/590,10,3,13,1,3,"{'num': 1, 'function': {'tensorflow_federated/python/core/impl/eager_executor.py': ['embed_tensorflow_computation']}}","{'add': {1: 1, 3: 1, 6: 1}, 'del': {1: 3}}"
https://github.com/tensorflow/federated/pull/571,74,32,106,2,24,"{'num': 2, 'function': {'tensorflow_federated/python/core/impl/computation_constructing_utils.py': ['create_named_tuple'], 'tensorflow_federated/python/core/impl/transformations.py': ['merge_tuple_intrinsics']}}","{'add': {62: 1, 3: 2, 2: 1, 4: 1}, 'del': {3: 1, 2: 1, 18: 1, 1: 1, 8: 1}}"
https://github.com/tensorflow/federated/pull/536,4,2,6,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/core/impl/intrinsic_factory.py': ['federated_zip']}}","{'add': {4: 1}, 'del': {2: 1}}"
https://github.com/tensorflow/federated/pull/515,15,15,30,1,4,"{'num': 1, 'function': {'tensorflow_federated/python/learning/federated_evaluation.py': ['build_federated_evaluation']}}","{'add': {1: 1, 11: 1, 3: 1}, 'del': {1: 1, 12: 1, 2: 1}}"
https://github.com/tensorflow/federated/pull/507,1,1,2,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/core/impl/transformations.py': ['uniquify_reference_names']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/tensorflow/federated/pull/468,20,5,25,1,8,"{'num': 3, 'function': {'tensorflow_federated/python/core/impl/compiled_computation_transforms.py': ['concatenate_tensorflow_blocks', 'transform', '_construct_concatenated_type']}}","{'add': {1: 3, 3: 1, 2: 3, 8: 1}, 'del': {1: 3, 2: 1}}"
https://github.com/tensorflow/federated/pull/433,38,5,43,1,4,"{'num': 1, 'function': {'tensorflow_federated/python/core/utils/computation_utils.py': ['__call__']}}","{'add': {1: 1, 22: 1, 2: 1, 13: 1}, 'del': {1: 3, 2: 1}}"
https://github.com/tensorflow/federated/pull/476,8,6,14,4,6,"{'num': 4, 'function': {'tensorflow_federated/python/core/impl/compiled_computation_transforms.py': [], 'tensorflow_federated/python/core/impl/tensorflow_serialization.py': ['finalize_binding'], 'tensorflow_federated/python/research/semi_cyclic_sgd/preprocess_sentiment140.py': ['main'], 'tensorflow_federated/python/tensorflow_libs/graph_merge.py': ['_uniquify_shared_names']}}","{'add': {1: 4, 2: 2}, 'del': {1: 4, 2: 1}}"
https://github.com/tensorflow/federated/pull/400,1,0,1,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/simulation/datasets/emnist/synthetic.py': []}}","{'add': {1: 1}, 'del': {}}"
https://github.com/tensorflow/federated/pull/385,153,117,270,1,8,"{'num': 2, 'function': {'tensorflow_federated/python/core/impl/transformations.py': ['replace_chained_federated_maps_with_federated_map', 'merge_tuple_intrinsics']}}","{'add': {1: 3, 15: 1, 121: 1, 6: 1, 5: 1, 3: 1}, 'del': {1: 4, 15: 1, 98: 1}}"
https://github.com/tensorflow/federated/pull/384,71,12,83,4,10,"{'num': 4, 'function': {'tensorflow_federated/python/common_libs/py_typecheck.py': ['is_named_tuple'], 'tensorflow_federated/python/core/api/computation_types.py': ['to_type'], 'tensorflow_federated/python/core/impl/function_utils.py': ['wrap_as_zero_or_one_arg_callable'], 'tensorflow_federated/python/core/impl/type_utils.py': ['infer_type']}}","{'add': {1: 3, 17: 1, 9: 1, 2: 2, 20: 1, 6: 1, 12: 1}, 'del': {1: 2, 2: 3, 4: 1}}"
https://github.com/tensorflow/federated/pull/355,2,2,4,1,2,"{'num': 1, 'function': {'tensorflow_federated/python/core/impl/transformations.py': ['replace_tuple_intrinsics_with_intrinsic']}}","{'add': {1: 2}, 'del': {1: 2}}"
https://github.com/tensorflow/federated/pull/319,1,0,1,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/learning/federated_sgd.py': []}}","{'add': {1: 1}, 'del': {}}"
https://github.com/tensorflow/federated/pull/318,5,1,6,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/core/impl/transformations.py': ['replace_chained_federated_maps_with_federated_map']}}","{'add': {5: 1}, 'del': {1: 1}}"
https://github.com/tensorflow/federated/pull/300,1,1,2,1,6,"{'num': 1, 'function': {'tensorflow_federated/python/simulation/datasets/emnist/load_data.py': ['_transform']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/tensorflow/federated/pull/284,61,5,66,2,7,"{'num': 4, 'function': {'tensorflow_federated/python/learning/model_examples.py': ['_dense_all_zeros_layer', 'build_embedding_keras_model'], 'tensorflow_federated/python/learning/model_utils.py': ['__init__', 'keras_weights']}}","{'add': {1: 3, 43: 1, 4: 1, 9: 1, 2: 1}, 'del': {1: 3, 2: 1}}"
https://github.com/tensorflow/federated/pull/238,4,2,6,2,3,"{'num': 2, 'function': {'tensorflow_federated/python/learning/model_utils.py': ['_forward_pass'], 'tensorflow_federated/python/simulation/hdf5_client_data.py': ['_create_dataset']}}","{'add': {1: 2, 2: 1}, 'del': {1: 2}}"
https://github.com/tensorflow/federated/pull/164,1,0,1,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/learning/framework/optimizer_utils.py': []}}","{'add': {1: 1}, 'del': {}}"
https://github.com/tensorflow/federated/pull/146,42,28,70,3,5,"{'num': 3, 'function': {'tensorflow_federated/python/core/impl/graph_utils.py': ['make_data_set_from_elements'], 'tensorflow_federated/python/learning/federated_averaging.py': ['__call__'], 'tensorflow_federated/python/learning/framework/optimizer_utils.py': ['server_update_model']}}","{'add': {35: 1, 1: 3, 4: 1}, 'del': {26: 1, 1: 2}}"
https://github.com/tensorflow/federated/pull/143,1,0,1,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/simulation/transforming_client_data.py': []}}","{'add': {1: 1}, 'del': {}}"
https://github.com/tensorflow/federated/pull/126,3,3,6,1,1,"{'num': 1, 'function': {'tensorflow_federated/python/core/impl/reference_executor.py': ['to_representation_for_type']}}","{'add': {3: 1}, 'del': {3: 1}}"
https://github.com/adap/flower/pull/826,3,3,6,1,3,"{'num': 3, 'function': {'src/py/flwr/simulation/ray_transport/ray_client_proxy.py': ['evaluate', 'fit', 'get_parameters']}}","{'add': {1: 3}, 'del': {1: 3}}"
https://github.com/adap/flower/pull/673,54,31,85,2,19,"{'num': 8, 'function': {'examples/mxnet_from_centralized_to_federated/mxnet_mnist.py': ['test', 'main', 'model', 'train'], 'examples/mxnet_from_centralized_to_federated/client.py': ['set_parameters', 'evaluate', 'main', 'fit']}}","{'add': {5: 3, 9: 1, 1: 7, 2: 6, 8: 1, 3: 1}, 'del': {2: 3, 4: 1, 1: 4, 5: 1, 3: 4}}"
https://github.com/bytedance/fedlearner/pull/852,20,13,33,1,12,"{'num': 6, 'function': {'fedlearner/model/tree/trainer.py': ['create_argument_parser', 'train', 'test_one_file', 'extract_field', 'read_data', 'read_data_dir']}}","{'add': {4: 1, 2: 5, 1: 6}, 'del': {2: 3, 1: 7}}"
https://github.com/bytedance/fedlearner/pull/749,21,6,27,4,7,"{'num': 4, 'function': {'web_console_v2/api/fedlearner_webconsole/job/apis.py': ['get'], 'web_console_v2/api/fedlearner_webconsole/workflow/apis.py': ['get'], 'web_console_v2/api/fedlearner_webconsole/workflow/models.py': ['_prepare_for_ready'], 'web_console_v2/api/fedlearner_webconsole/job/yaml_formatter.py': ['code_dict_encode']}}","{'add': {1: 5, 2: 1, 14: 1}, 'del': {3: 2}}"
https://github.com/bytedance/fedlearner/pull/730,6,2,8,1,2,"{'num': 1, 'function': {'web_console_v2/api/fedlearner_webconsole/job/yaml_formatter.py': ['format_yaml']}}","{'add': {2: 1, 4: 1}, 'del': {2: 1}}"
https://github.com/bytedance/fedlearner/pull/600,14,4,18,4,8,"{'num': 4, 'function': {'web_console_v2/api/command.py': [], 'web_console_v2/api/config.py': [], 'web_console_v2/api/fedlearner_webconsole/app.py': ['create_app'], 'web_console_v2/api/server.py': []}}","{'add': {1: 3, 8: 1, 3: 1}, 'del': {1: 2, 2: 1}}"
https://github.com/bytedance/fedlearner/pull/519,65,152,217,9,27,"{'num': 10, 'function': {'web_console_v2/api/fedlearner_webconsole/app.py': ['create_app'], 'web_console_v2/api/fedlearner_webconsole/job/apis.py': [], 'web_console_v2/api/fedlearner_webconsole/job/models.py': ['get_config', 'get_pods'], 'web_console_v2/api/fedlearner_webconsole/project/adapter.py': ['get_web_console_grpc_spec', 'get_worker_grpc_spec'], 'web_console_v2/api/fedlearner_webconsole/scheduler/scheduler.py': ['_schedule_workflow'], 'web_console_v2/api/fedlearner_webconsole/scheduler/transaction.py': ['process'], 'web_console_v2/api/fedlearner_webconsole/utils/fake_k8s_client.py': ['get_flapp'], 'web_console_v2/api/fedlearner_webconsole/workflow/models.py': ['commit']}}","{'add': {3: 5, 1: 10, 7: 1, 2: 1, 27: 1, 4: 1}, 'del': {1: 13, 4: 2, 3: 2, 2: 4, 5: 1, 112: 1}}"
https://github.com/bytedance/fedlearner/pull/498,1,1,2,1,1,"{'num': 1, 'function': {'web_console_v2/api/fedlearner_webconsole/workflow_template/apis.py': ['dict_to_workflow_definition']}}","{'add': {1: 1}, 'del': {1: 1}}"
https://github.com/PaddlePaddle/PaddleFL/pull/203,2,2,4,1,2,"{'num': 1, 'function': {'python/paddle_fl/paddle_fl/core/trainer/fl_trainer.py': ['run']}}","{'add': {1: 2}, 'del': {1: 2}}"
https://github.com/PaddlePaddle/PaddleFL/pull/134,3,1,4,1,5,"{'num': 3, 'function': {'python/paddle_fl/mpc/data_utils/aby3.py': ['_transpile_type_and_shape', 'decrypt_model'], 'python/paddle_fl/mpc/data_utils/op_extra_desc.py': []}}","{'add': {1: 3}, 'del': {1: 1}}"
https://github.com/PaddlePaddle/PaddleFL/pull/113,10,4,14,4,10,"{'num': 6, 'function': {'python/paddle_fl/mpc/__init__.py': [], 'python/paddle_fl/mpc/data_utils/__init__.py': [], 'python/paddle_fl/mpc/data_utils/one_hot_encoding.py': ['one_hot_encoding_map'], 'python/paddle_fl/mpc/metrics.py': [], 'python/paddle_fl/mpc/data_utils/aby3.py': ['_transpile_type_and_shape', 'decrypt_model']}}","{'add': {1: 6, 4: 1}, 'del': {1: 2, 2: 1}}"
https://github.com/PaddlePaddle/PaddleFL/pull/31,26,26,52,6,23,"{'num': 7, 'function': {'paddle_fl/core/master/fl_job.py': ['save'], 'setup.py': [], 'paddle_fl/core/submitter/client_base.py': ['generate_job_sh'], 'paddle_fl/version.py': [], 'paddle_fl/core/scheduler/agent_master.py': ['start_fl_training', 'init_env'], 'paddle_fl/core/trainer/diffiehellman/diffiehellman.py': []}}","{'add': {1: 21, 3: 1, 2: 1}, 'del': {1: 21, 3: 1, 2: 1}}"
